Product_ID,Category,Subcategory,Brand,Product_Name,Supplier,Country_of_Origin,Price,Cost,Profit_Margin,Rating,Inventory,Status
P000897,Books,Self Help,HarperCollins,HarperCollins Books Product,Elite Imports,Japan,43.66,24.93,42.9,4.7,295,Active
P000898,Books,Self Help,Oxford,Oxford Books Product,Universal Traders,USA,9.67,4.76,50.78,5.0,189,Discontinued
P000899,Toys,Building Blocks,LEGO,LEGO Toys Product,Global Supplies Ltd,Germany,64.1,37.97,40.76,4.0,251,Active
P000900,Fashion,Shoes,Adidas,Adidas Fashion Product,NextGen Supply,Germany,69.74,48.67,30.21,4.4,33,Active
P000901,Beauty,Makeup,L'Oréal,L'Oréal Beauty Product,ABC Wholesale,India,22.48,14.56,35.23,3.6,49,Active
P000902,Electronics,Headphones,Samsung,Galaxy Tab S10,Elite Imports,India,2475.55,1209.9,51.13,4.1,400,Active
P000903,Toys,Educational,LEGO,LEGO Toys Product,Prime Distribution,Vietnam,70.51,46.74,33.71,4.2,329,Active
P000904,Beauty,Makeup,Nivea,Nivea Beauty Product,Prime Distribution,China,79.33,46.31,41.62,4.7,329,Active
P000905,Books,Technology,Oxford,Oxford Books Product,Elite Imports,Japan,37.96,25.48,32.88,3.9,471,Discontinued
P000906,Books,Business,Oxford,Oxford Books Product,ABC Wholesale,Japan,39.88,27.64,30.69,3.8,147,Active
P000907,Toys,Building Blocks,Mattel,Mattel Toys Product,NextGen Supply,India,107.79,51.59,52.14,4.5,42,Active
P000908,Home,Lighting,Philips,Philips Home Product,Universal Traders,Vietnam,538.33,253.03,53.0,4.6,481,Active
P000909,Accessories,Wallet,Casio,Casio Accessories Product,Global Supplies Ltd,Vietnam,28.37,13.66,51.85,4.6,186,Discontinued
P000910,Accessories,Bag,Fossil,Fossil Accessories Product,Prime Distribution,Germany,20.71,9.49,54.18,4.5,365,Discontinued
P000911,Toys,Outdoor,Mattel,Mattel Toys Product,Elite Imports,USA,37.22,17.17,53.87,3.9,383,Active
P000912,Books,Business,Oxford,Oxford Books Product,Elite Imports,Japan,31.99,15.19,52.52,4.5,385,Discontinued
P000913,Home,Kitchen,Philips,Philips Home Product,Prime Distribution,India,673.22,425.54,36.79,3.8,83,Discontinued
P000914,Home,Lighting,IKEA,IKEA Home Product,Global Supplies Ltd,South Korea,229.5,133.61,41.78,3.8,385,Active
P000915,Beauty,Haircare,Nivea,Nivea Beauty Product,Global Supplies Ltd,USA,52.61,31.93,39.31,4.5,357,Active
P000916,Toys,Building Blocks,Hasbro,Hasbro Toys Product,Elite Imports,China,93.75,43.56,53.54,4.1,123,Active
P000917,Books,Self Help,Penguin,Penguin Books Product,Global Supplies Ltd,China,29.93,22.35,25.33,4.0,118,Active
P000918,Beauty,Haircare,L'Oréal,L'Oréal Beauty Product,Prime Distribution,South Korea,17.53,10.07,42.56,3.7,187,Active
P000919,Beauty,Haircare,Maybelline,Maybelline Beauty Product,Elite Imports,Japan,14.06,7.23,48.58,4.0,108,Active
P000920,Toys,Building Blocks,Hasbro,Hasbro Toys Product,Global Supplies Ltd,Japan,39.79,20.53,48.4,4.5,162,Active
P000921,Electronics,Headphones,Apple,MacBook Air M3,ABC Wholesale,USA,1557.34,1160.11,25.51,3.7,294,Active
P000922,Sports,Football,Nike,Mercurial Vapor,NextGen Supply,South Korea,212.63,154.66,27.26,4.7,88,Active
P000923,Home,Lighting,Prestige,Prestige Home Product,ABC Wholesale,USA,538.1,253.04,52.98,3.5,486,Discontinued
P000924,Toys,Outdoor,Hasbro,Hasbro Toys Product,NextGen Supply,India,80.48,53.23,33.86,3.5,30,Active
P000925,Sports,Football,Adidas,Adizero Boston,Prime Distribution,Germany,67.31,33.07,50.87,4.2,123,Active
P000926,Toys,Outdoor,LEGO,LEGO Toys Product,Global Supplies Ltd,India,139.28,87.67,37.05,4.9,398,Active
P000927,Home,Kitchen,Philips,Philips Home Product,NextGen Supply,USA,611.99,371.03,39.37,5.0,351,Active
P000928,Electronics,Tablet,Samsung,Galaxy Buds 3,ABC Wholesale,India,633.67,295.43,53.38,4.9,147,Active
P000929,Toys,Building Blocks,Hasbro,Hasbro Toys Product,Prime Distribution,Japan,98.17,46.08,53.06,4.2,118,Active
P000930,Home,Furniture,IKEA,IKEA Home Product,Global Supplies Ltd,India,480.22,335.85,30.06,4.9,140,Active
P000931,Toys,Building Blocks,Hasbro,Hasbro Toys Product,ABC Wholesale,India,111.03,58.12,47.65,3.8,147,Active
P000932,Sports,Football,Under Armour,HOVR Phantom,Elite Imports,China,476.98,266.1,44.21,4.1,261,Discontinued
P000933,Toys,Outdoor,Hasbro,Hasbro Toys Product,NextGen Supply,Japan,116.45,81.04,30.41,4.7,30,Discontinued
P000934,Toys,Building Blocks,LEGO,LEGO Toys Product,Universal Traders,Germany,31.39,20.97,33.2,3.9,257,Active
P000935,Accessories,Bag,Casio,Casio Accessories Product,Universal Traders,Germany,125.4,68.97,45.0,4.6,120,Active
P000936,Beauty,Skincare,L'Oréal,L'Oréal Beauty Product,Universal Traders,South Korea,59.4,35.49,40.25,4.9,222,Active
P000937,Toys,Building Blocks,Mattel,Mattel Toys Product,NextGen Supply,Germany,19.97,14.29,28.44,5.0,83,Discontinued
P000938,Home,Kitchen,IKEA,IKEA Home Product,ABC Wholesale,USA,731.77,487.85,33.33,4.3,270,Active
P000939,Electronics,Headphones,Lenovo,Yoga 9i,NextGen Supply,India,719.53,331.24,53.96,4.7,343,Active
P000940,Home,Lighting,Philips,Philips Home Product,Elite Imports,South Korea,130.68,68.51,47.57,4.4,359,Active
P000941,Electronics,Headphones,Apple,iPhone 15 Pro,Elite Imports,South Korea,1527.48,1100.24,27.97,4.3,116,Discontinued
P000942,Home,Kitchen,Philips,Philips Home Product,NextGen Supply,Vietnam,408.01,248.87,39.0,4.8,320,Active
P000943,Toys,Educational,Hasbro,Hasbro Toys Product,Global Supplies Ltd,South Korea,90.17,62.15,31.07,4.7,157,Active
P000944,Toys,Building Blocks,Hasbro,Hasbro Toys Product,Global Supplies Ltd,India,124.29,55.99,54.95,3.6,376,Discontinued
P000945,Toys,Building Blocks,Hasbro,Hasbro Toys Product,NextGen Supply,Japan,33.89,19.06,43.76,4.6,121,Discontinued
P000946,Home,Furniture,Prestige,Prestige Home Product,Elite Imports,Germany,654.28,330.86,49.43,3.6,113,Active
P000947,Sports,Gym Equipment,Under Armour,Curry Flow,Universal Traders,China,438.13,218.99,50.02,3.9,213,Active
P000948,Sports,Running Shoes,Nike,Metcon 9,Universal Traders,India,254.61,165.97,34.81,3.7,51,Active
P000949,Electronics,Smartphone,Lenovo,Legion Pro 5,Global Supplies Ltd,India,1377.49,622.87,54.78,4.4,409,Active
P000950,Accessories,Bag,Casio,Casio Accessories Product,Universal Traders,Japan,90.77,59.41,34.55,4.0,181,Active
P000951,Books,Technology,Oxford,Oxford Books Product,Elite Imports,Germany,10.98,6.11,44.35,4.0,71,Active
P000952,Accessories,Bag,Titan,Titan Accessories Product,NextGen Supply,USA,223.11,109.69,50.84,4.4,464,Active
P000953,Beauty,Makeup,Lakme,Lakme Beauty Product,Universal Traders,South Korea,54.42,32.25,40.74,4.1,116,Active
P000954,Books,Business,Penguin,Penguin Books Product,ABC Wholesale,USA,10.38,7.19,30.73,4.0,247,Active
P000955,Accessories,Wallet,Casio,Casio Accessories Product,Universal Traders,USA,29.53,17.08,42.16,4.9,496,Discontinued
P000956,Fashion,Jackets,Levi's,Levi's Fashion Product,Universal Traders,India,219.34,155.94,28.9,4.8,421,Active
P000957,Home,Furniture,Philips,Philips Home Product,ABC Wholesale,USA,543.35,333.96,38.54,4.8,106,Discontinued
P000958,Fashion,Clothing,Levi's,Levi's Fashion Product,Prime Distribution,India,67.72,49.66,26.67,4.5,74,Discontinued
P000959,Electronics,Headphones,Samsung,Galaxy Tab S10,ABC Wholesale,India,1840.06,1195.63,35.02,4.9,363,Active
P000960,Home,Lighting,Prestige,Prestige Home Product,NextGen Supply,Japan,86.0,56.55,34.24,4.8,497,Active
P000961,Books,Business,HarperCollins,HarperCollins Books Product,NextGen Supply,South Korea,45.7,29.53,35.38,4.7,458,Discontinued
P000962,Beauty,Makeup,Maybelline,Maybelline Beauty Product,Global Supplies Ltd,Vietnam,11.58,5.52,52.33,4.6,499,Active
P000963,Fashion,Jackets,Zara,Zara Fashion Product,Prime Distribution,USA,107.74,60.77,43.6,4.6,179,Active
P000964,Beauty,Makeup,Nivea,Nivea Beauty Product,ABC Wholesale,USA,32.38,21.17,34.62,4.7,286,Active
P000965,Fashion,Shoes,Levi's,Levi's Fashion Product,Universal Traders,USA,148.97,73.5,50.66,4.9,448,Active
P000966,Accessories,Bag,Titan,Titan Accessories Product,Prime Distribution,Germany,78.01,52.59,32.59,4.8,443,Active
P000967,Books,Business,HarperCollins,HarperCollins Books Product,NextGen Supply,China,22.22,15.65,29.57,4.4,343,Active
P000968,Accessories,Wallet,Casio,Casio Accessories Product,Elite Imports,China,245.47,134.99,45.01,4.7,127,Active
P000969,Electronics,Headphones,Samsung,Galaxy Tab S10,ABC Wholesale,USA,1699.24,1197.21,29.54,5.0,300,Discontinued
P000970,Books,Business,HarperCollins,HarperCollins Books Product,Elite Imports,Vietnam,47.4,26.89,43.27,4.3,164,Active
P000971,Beauty,Skincare,Nivea,Nivea Beauty Product,Prime Distribution,Vietnam,61.42,38.33,37.59,4.7,455,Active
P000972,Accessories,Watch,Titan,Titan Accessories Product,Universal Traders,India,116.05,69.02,40.53,4.8,127,Active
P000973,Beauty,Makeup,L'Oréal,L'Oréal Beauty Product,NextGen Supply,USA,48.18,31.49,34.64,5.0,95,Discontinued
P000974,Toys,Educational,Hasbro,Hasbro Toys Product,Global Supplies Ltd,China,59.78,35.4,40.78,4.9,80,Active
P000975,Toys,Outdoor,LEGO,LEGO Toys Product,NextGen Supply,Japan,44.3,21.51,51.44,4.1,174,Active
P000976,Toys,Outdoor,Hasbro,Hasbro Toys Product,NextGen Supply,China,118.88,84.34,29.05,4.5,160,Discontinued
P000977,Books,Self Help,Penguin,Penguin Books Product,Global Supplies Ltd,China,14.35,9.22,35.75,4.9,135,Active
P000978,Accessories,Wallet,Casio,Casio Accessories Product,NextGen Supply,China,200.64,101.19,49.57,4.2,350,Discontinued
P000979,Sports,Football,Adidas,Ultraboost 5,Global Supplies Ltd,South Korea,457.17,314.79,31.14,3.8,436,Active
P000980,Toys,Outdoor,Hasbro,Hasbro Toys Product,Universal Traders,Japan,18.95,13.29,29.87,4.3,439,Active
P000981,Beauty,Skincare,L'Oréal,L'Oréal Beauty Product,Universal Traders,South Korea,18.5,11.4,38.38,4.7,82,Active
P000982,Home,Furniture,Prestige,Prestige Home Product,NextGen Supply,India,83.94,44.24,47.3,4.6,63,Active
P000983,Sports,Football,Puma,Future Ultimate,NextGen Supply,China,146.72,68.06,53.61,4.9,483,Active
P000984,Accessories,Wallet,Fossil,Fossil Accessories Product,Elite Imports,South Korea,85.1,61.55,27.67,5.0,330,Active
P000985,Fashion,Clothing,Nike,Nike Fashion Product,Global Supplies Ltd,India,59.67,42.18,29.31,3.8,88,Active
P000986,Books,Self Help,HarperCollins,HarperCollins Books Product,NextGen Supply,Germany,29.94,18.41,38.51,3.9,352,Active
P000987,Toys,Educational,Mattel,Mattel Toys Product,ABC Wholesale,South Korea,69.55,45.79,34.16,4.3,56,Active
P000988,Beauty,Haircare,Lakme,Lakme Beauty Product,NextGen Supply,South Korea,66.54,42.02,36.85,4.1,98,Active
P000989,Toys,Educational,Mattel,Mattel Toys Product,Universal Traders,India,20.85,10.16,51.27,3.7,300,Discontinued
P000990,Fashion,Shoes,Puma,Puma Fashion Product,ABC Wholesale,Vietnam,237.86,117.48,50.61,4.7,160,Active
P000991,Fashion,Clothing,Levi's,Levi's Fashion Product,Elite Imports,China,239.17,116.49,51.29,4.3,468,Active
P000992,Accessories,Wallet,Fossil,Fossil Accessories Product,ABC Wholesale,South Korea,147.32,78.76,46.54,3.9,70,Active
P000993,Home,Kitchen,Philips,Philips Home Product,Prime Distribution,Vietnam,647.78,423.22,34.67,4.7,302,Discontinued
P000994,Accessories,Watch,Titan,Titan Accessories Product,ABC Wholesale,China,174.8,116.06,33.6,4.5,93,Discontinued
P000995,Sports,Gym Equipment,Nike,Mercurial Vapor,ABC Wholesale,South Korea,395.44,258.41,34.65,4.1,254,Active
P000996,Accessories,Bag,Casio,Casio Accessories Product,Universal Traders,Vietnam,76.2,44.07,42.17,4.9,471,Active
P000997,Sports,Football,Nike,Metcon 9,ABC Wholesale,USA,72.37,34.29,52.62,4.6,67,Active
P000998,Electronics,Television,Apple,iPad Air,Elite Imports,USA,2204.73,1628.52,26.14,4.1,280,Active
P000999,Accessories,Wallet,Casio,Casio Accessories Product,NextGen Supply,South Korea,223.14,147.13,34.06,4.1,335,Active
P001000,Electronics,Television,Lenovo,Yoga 9i,NextGen Supply,Vietnam,723.93,486.26,32.83,4.9,441,Active
