Order_ID,User_ID,Session_ID,Product_ID,Order_Date,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method,Shipping_Method,Order_Status
O0000234,U000289,S0002906,P000133,2024-03-11,5,175.22,25,657.08,483.55,173.53,Debit Card,Standard,Completed
O0000235,U000169,S0009343,P000992,2024-05-25,3,147.32,0,441.96,236.28,205.68,Net Banking,Standard,Completed
O0000236,U000364,S0005045,P000373,2024-08-26,5,41.33,0,206.65,125.0,81.65,Net Banking,Same Day,Completed
O0000237,U001136,S0001338,P000859,2025-02-01,4,51.08,15,173.67,133.68,39.99,Net Banking,Standard,Completed
O0000238,U001133,S0003072,P000909,2024-10-13,1,28.37,20,22.7,13.66,9.04,UPI,Standard,Completed
O0000239,U000409,S0008996,P000777,2024-12-09,3,234.28,20,562.27,371.16,191.11,PayPal,Same Day,Completed
O0000240,U000820,S0002618,P000581,2024-02-01,2,344.37,20,550.99,373.88,177.11,UPI,Standard,Completed
O0000241,U000496,S0004557,P000244,2025-07-19,5,174.96,5,831.06,488.05,343.01,Debit Card,Standard,Returned
O0000242,U001254,S0000721,P000692,2024-04-20,3,795.11,20,1908.26,1484.52,423.74,Net Banking,Same Day,Completed
O0000243,U000307,S0002826,P000886,2024-01-23,1,149.48,10,134.53,95.88,38.65,Credit Card,Same Day,Completed
O0000244,U000713,S0008769,P000727,2024-04-25,3,51.89,20,124.54,88.92,35.62,UPI,Same Day,Completed
O0000245,U001063,S0003433,P000226,2025-09-24,2,106.25,15,180.62,108.72,71.9,Net Banking,Standard,Completed
O0000246,U000921,S0003816,P000671,2024-07-20,4,232.69,25,698.07,545.88,152.19,UPI,Express,Returned
O0000247,U001574,S0008040,P000704,2025-01-26,3,449.79,5,1281.9,624.3,657.6,UPI,Standard,Completed
O0000248,U001190,S0001956,P000897,2025-07-26,3,43.66,0,130.98,74.79,56.19,Credit Card,Standard,Completed
O0000249,U001918,S0002669,P000975,2025-05-23,2,44.3,5,84.17,43.02,41.15,Credit Card,Standard,Cancelled
O0000250,U001834,S0007280,P000043,2025-02-11,4,109.23,15,371.38,196.84,174.54,Credit Card,Standard,Completed
O0000251,U001471,S0007465,P000908,2025-11-26,3,538.33,25,1211.24,759.09,452.15,UPI,Express,Completed
O0000252,U001071,S0008223,P000189,2025-08-08,2,63.17,0,126.34,81.82,44.52,PayPal,Standard,Completed
O0000253,U000136,S0007677,P000656,2024-07-24,3,43.95,15,112.07,64.92,47.15,UPI,Same Day,Completed
O0000254,U001250,S0000029,P000326,2024-03-14,1,440.11,10,396.1,282.01,114.09,Credit Card,Standard,Completed
O0000255,U001738,S0006421,P000358,2025-05-31,2,214.66,25,321.99,263.98,58.01,Debit Card,Same Day,Completed
O0000256,U000840,S0008686,P000879,2025-06-06,4,68.57,10,246.85,143.68,103.17,Net Banking,Express,Cancelled
O0000257,U000078,S0008010,P000551,2025-05-09,4,96.24,30,269.47,258.2,11.27,PayPal,Express,Cancelled
O0000258,U000394,S0009907,P000161,2024-01-18,1,233.67,30,163.57,124.27,39.3,Net Banking,Express,Cancelled
O0000259,U001891,S0004117,P000237,2024-07-08,1,142.79,20,114.23,101.94,12.29,Credit Card,Express,Completed
O0000260,U000308,S0004091,P000329,2024-03-11,3,460.74,10,1244.0,802.38,441.62,Credit Card,Standard,Completed
O0000261,U001152,S0004904,P000889,2025-10-05,3,118.28,0,354.84,205.71,149.13,Credit Card,Express,Returned
O0000262,U001705,S0007580,P000033,2025-12-18,3,378.94,25,852.62,564.57,288.05,Debit Card,Standard,Completed
O0000263,U001763,S0002599,P000420,2024-01-17,3,142.77,10,385.48,248.34,137.14,Credit Card,Standard,Completed
O0000264,U000293,S0001740,P000271,2024-03-16,3,79.92,5,227.77,157.74,70.03,Credit Card,Express,Completed
O0000265,U000515,S0002286,P000171,2024-07-20,3,755.73,0,2267.19,1045.38,1221.81,Debit Card,Standard,Cancelled
O0000266,U000652,S0005105,P000944,2024-09-07,2,124.29,20,198.86,111.98,86.88,Net Banking,Express,Completed
O0000267,U000605,S0008269,P000064,2024-10-12,4,236.29,30,661.61,666.44,-4.83,Debit Card,Standard,Returned
O0000268,U001662,S0001584,P000461,2025-10-21,5,64.45,10,290.03,230.8,59.23,PayPal,Standard,Completed
O0000269,U000321,S0007645,P000864,2025-11-14,3,64.56,25,145.26,141.99,3.27,Debit Card,Same Day,Returned
O0000270,U000967,S0006807,P000477,2024-01-31,2,365.58,30,511.81,482.42,29.39,Debit Card,Standard,Completed
O0000271,U001893,S0008012,P000575,2024-03-12,1,63.03,15,53.58,33.77,19.81,Credit Card,Same Day,Completed
O0000272,U001812,S0005941,P000469,2025-04-04,1,722.76,30,505.93,455.3,50.63,UPI,Standard,Cancelled
O0000273,U000556,S0004181,P000694,2024-05-23,4,60.71,5,230.7,142.64,88.06,Net Banking,Same Day,Cancelled
O0000274,U001929,S0006230,P000344,2025-01-31,5,22.74,5,108.01,62.0,46.01,Debit Card,Standard,Completed
O0000275,U000645,S0007390,P000220,2025-02-06,2,103.7,30,145.18,104.82,40.36,Net Banking,Same Day,Cancelled
O0000276,U000082,S0006043,P000607,2024-01-19,3,98.13,15,250.23,193.44,56.79,UPI,Same Day,Completed
O0000277,U001681,S0005233,P000698,2024-03-13,4,38.41,20,122.91,100.08,22.83,Credit Card,Same Day,Completed
O0000278,U001883,S0008283,P000091,2025-04-10,3,335.27,20,804.65,520.41,284.24,Net Banking,Standard,Returned
O0000279,U000395,S0002863,P000302,2025-09-13,1,204.77,25,153.58,147.67,5.91,PayPal,Express,Cancelled
O0000280,U001486,S0004120,P000319,2024-12-23,4,21.67,5,82.35,64.36,17.99,Net Banking,Same Day,Completed
O0000281,U001779,S0001232,P000131,2025-09-23,1,16.05,25,12.04,9.54,2.5,Net Banking,Same Day,Completed
O0000282,U001008,S0006505,P000268,2024-02-06,3,54.89,10,148.2,120.9,27.3,PayPal,Same Day,Returned
O0000283,U001601,S0006620,P000510,2024-10-08,2,36.11,25,54.16,38.4,15.76,PayPal,Express,Completed
O0000284,U000339,S0008156,P000188,2024-06-17,2,18.21,30,25.49,26.84,-1.35,UPI,Express,Completed
O0000285,U000671,S0007799,P000190,2025-03-09,2,1505.41,20,2408.66,1943.0,465.66,Debit Card,Same Day,Completed
O0000286,U000460,S0003690,P000444,2024-02-24,5,31.89,15,135.53,82.25,53.28,Debit Card,Same Day,Completed
O0000287,U000122,S0008296,P000248,2025-03-16,3,1946.2,5,5546.67,3349.71,2196.96,PayPal,Standard,Completed
O0000288,U001356,S0004573,P000612,2024-08-18,3,575.7,5,1640.75,832.62,808.13,Net Banking,Standard,Cancelled
O0000289,U001477,S0005324,P000365,2025-07-19,5,246.37,15,1047.07,600.95,446.12,Debit Card,Express,Cancelled
O0000290,U001167,S0001579,P000082,2024-10-22,1,334.39,0,334.39,241.6,92.79,Debit Card,Express,Completed
O0000291,U001907,S0008090,P000511,2025-07-20,5,114.39,0,571.95,367.15,204.8,Net Banking,Same Day,Returned
O0000292,U000066,S0001930,P000023,2024-10-03,2,600.24,5,1140.46,733.36,407.1,Debit Card,Same Day,Completed
O0000293,U001086,S0008547,P000881,2024-12-01,1,75.59,15,64.25,56.17,8.08,Net Banking,Express,Completed
O0000294,U000233,S0002492,P000799,2024-03-11,3,138.13,10,372.95,200.94,172.01,Credit Card,Standard,Completed
O0000295,U001312,S0009891,P000131,2024-01-18,4,16.05,5,60.99,38.16,22.83,UPI,Standard,Cancelled
O0000296,U000565,S0005014,P000410,2025-05-14,3,40.15,20,96.36,69.84,26.52,Debit Card,Same Day,Completed
O0000297,U000703,S0008307,P000860,2024-08-28,1,1748.41,15,1486.15,1031.52,454.63,UPI,Express,Completed
O0000298,U000007,S0008562,P000617,2025-01-29,3,12.71,20,30.5,26.49,4.01,Net Banking,Standard,Completed
O0000299,U001140,S0004066,P000929,2024-07-12,4,98.17,20,314.14,184.32,129.82,UPI,Express,Completed
O0000300,U001712,S0003060,P000924,2024-08-27,4,80.48,10,289.73,212.92,76.81,UPI,Express,Completed
O0000301,U000719,S0003966,P000310,2024-04-19,2,381.49,10,686.68,410.98,275.7,PayPal,Standard,Completed
O0000302,U000254,S0000550,P000945,2024-09-07,3,33.89,30,71.17,57.18,13.99,PayPal,Express,Completed
O0000303,U000592,S0009392,P000694,2025-10-22,5,60.71,20,242.84,178.3,64.54,PayPal,Express,Completed
O0000304,U001669,S0003964,P000457,2024-02-06,2,759.74,10,1367.53,984.36,383.17,Net Banking,Same Day,Completed
O0000305,U000929,S0005464,P000122,2025-01-15,3,1902.31,0,5706.93,3383.49,2323.44,Credit Card,Standard,Completed
O0000306,U001145,S0005126,P000248,2024-10-15,5,1946.2,0,9731.0,5582.85,4148.15,Debit Card,Standard,Cancelled
O0000307,U000176,S0009443,P000844,2025-01-01,1,174.87,20,139.9,82.13,57.77,Net Banking,Standard,Returned
O0000308,U001635,S0008299,P000104,2025-10-13,2,24.15,25,36.22,21.88,14.34,Net Banking,Standard,Returned
O0000309,U001206,S0002548,P000176,2024-09-13,1,195.23,10,175.71,90.33,85.38,Credit Card,Same Day,Completed
O0000310,U001553,S0004779,P000558,2024-11-24,2,1701.88,25,2552.82,2208.68,344.14,Debit Card,Same Day,Returned
O0000311,U000952,S0002774,P000153,2024-01-19,5,55.67,0,278.35,151.15,127.2,Debit Card,Express,Completed
O0000312,U001092,S0005911,P000191,2025-09-16,4,239.6,30,670.88,570.12,100.76,Credit Card,Express,Completed
O0000313,U000646,S0007404,P000684,2024-08-27,5,56.02,30,196.07,149.35,46.72,Net Banking,Same Day,Completed
O0000314,U001342,S0007877,P000865,2025-12-03,4,276.68,0,1106.72,623.32,483.4,Debit Card,Express,Completed
O0000315,U000372,S0007337,P000082,2025-11-22,4,334.39,25,1003.17,966.4,36.77,PayPal,Standard,Completed
O0000316,U001544,S0006836,P000907,2024-10-09,2,107.79,15,183.24,103.18,80.06,Net Banking,Standard,Completed
O0000317,U001470,S0001216,P000260,2025-06-11,4,82.27,25,246.81,209.16,37.65,UPI,Standard,Completed
O0000318,U000404,S0007154,P000848,2024-08-30,2,2122.8,30,2971.92,2394.72,577.2,UPI,Same Day,Returned
O0000319,U000299,S0004407,P000449,2024-06-09,4,302.88,0,1211.52,891.04,320.48,Net Banking,Same Day,Completed
O0000320,U001889,S0006031,P000072,2024-11-15,3,26.29,25,59.15,46.23,12.92,Debit Card,Standard,Cancelled
O0000321,U000519,S0003099,P000028,2025-08-23,2,240.59,20,384.94,228.1,156.84,Credit Card,Same Day,Completed
O0000322,U001827,S0003239,P000427,2025-08-31,1,168.72,0,168.72,114.07,54.65,Debit Card,Same Day,Completed
O0000323,U000818,S0007814,P000312,2025-03-21,3,27.0,10,72.9,53.04,19.86,Debit Card,Same Day,Completed
O0000324,U001494,S0002193,P000269,2025-08-26,1,98.61,25,73.96,73.0,0.96,PayPal,Express,Completed
O0000325,U001751,S0002326,P000365,2025-02-04,2,246.37,10,443.47,240.38,203.09,Debit Card,Same Day,Completed
O0000326,U001196,S0005922,P000259,2025-08-04,1,59.61,20,47.69,35.6,12.09,Net Banking,Standard,Completed
O0000327,U000173,S0001586,P000622,2024-08-21,2,316.91,20,507.06,461.0,46.06,Credit Card,Standard,Completed
O0000328,U000666,S0005774,P000918,2024-10-18,2,17.53,10,31.55,20.14,11.41,PayPal,Same Day,Completed
O0000329,U000202,S0002594,P000429,2025-09-20,5,2419.71,15,10283.77,5639.65,4644.12,PayPal,Standard,Completed
O0000330,U001179,S0002076,P000331,2025-02-06,3,150.5,5,428.92,258.24,170.68,Net Banking,Same Day,Completed
O0000331,U001130,S0002248,P000214,2025-09-22,2,133.93,25,200.9,195.68,5.22,Debit Card,Express,Completed
O0000332,U000269,S0004434,P000708,2024-06-11,1,182.86,20,146.29,90.3,55.99,Credit Card,Standard,Cancelled
O0000333,U001500,S0002729,P000408,2024-05-28,3,71.34,30,149.81,135.57,14.24,UPI,Same Day,Completed
O0000334,U001449,S0009823,P000316,2024-05-02,5,464.58,25,1742.18,1126.15,616.03,Credit Card,Same Day,Completed
O0000335,U000800,S0008849,P000293,2025-05-02,1,37.11,0,37.11,23.56,13.55,Credit Card,Express,Completed
O0000336,U000022,S0002264,P000036,2024-03-28,2,253.69,0,507.38,316.98,190.4,UPI,Express,Cancelled
O0000337,U001303,S0003381,P000993,2024-06-12,5,647.78,25,2429.17,2116.1,313.07,PayPal,Same Day,Cancelled
O0000338,U001865,S0004080,P000199,2024-05-12,3,34.22,5,97.53,69.75,27.78,Debit Card,Same Day,Completed
O0000339,U000674,S0006276,P000394,2025-04-23,2,33.77,15,57.41,42.32,15.09,Debit Card,Same Day,Cancelled
O0000340,U000632,S0006963,P000702,2025-07-30,4,30.11,5,114.42,65.16,49.26,Credit Card,Standard,Completed
O0000341,U000681,S0009688,P000790,2024-02-27,5,99.85,25,374.44,243.8,130.64,Credit Card,Express,Returned
O0000342,U000700,S0006294,P000740,2024-05-06,2,16.66,25,24.99,17.98,7.01,Credit Card,Standard,Cancelled
O0000343,U001674,S0005461,P000437,2025-06-01,1,111.36,15,94.66,50.94,43.72,Credit Card,Standard,Completed
O0000344,U000638,S0009358,P000707,2024-12-21,5,149.46,20,597.84,463.1,134.74,Credit Card,Same Day,Returned
O0000345,U000247,S0009030,P000873,2025-11-17,2,957.97,30,1341.16,1423.46,-82.3,PayPal,Express,Completed
O0000346,U001349,S0003968,P000784,2024-04-07,3,64.86,15,165.39,130.98,34.41,UPI,Standard,Completed
O0000347,U000957,S0000897,P000414,2024-03-19,4,135.45,10,487.62,334.36,153.26,PayPal,Express,Completed
O0000348,U001056,S0002411,P000294,2025-11-28,4,1416.11,0,5664.44,3099.0,2565.44,PayPal,Standard,Cancelled
O0000349,U000511,S0000725,P000354,2025-09-29,2,1308.74,25,1963.11,1475.24,487.87,Net Banking,Same Day,Cancelled
O0000350,U001419,S0004581,P000295,2025-07-19,4,262.77,15,893.42,513.0,380.42,Credit Card,Express,Completed
O0000351,U000701,S0006060,P000101,2025-12-19,1,52.53,5,49.9,37.39,12.51,Net Banking,Same Day,Completed
O0000352,U001632,S0009994,P000795,2025-07-24,2,52.67,25,79.0,52.84,26.16,PayPal,Standard,Returned
O0000353,U001659,S0003138,P000640,2024-12-24,2,28.5,15,48.45,25.84,22.61,UPI,Same Day,Completed
O0000354,U000575,S0000991,P000432,2024-08-04,1,274.49,0,274.49,181.96,92.53,Credit Card,Standard,Completed
O0000355,U000553,S0006228,P000684,2024-06-12,5,56.02,15,238.09,149.35,88.74,PayPal,Standard,Cancelled
O0000356,U000233,S0002827,P000400,2024-06-25,3,499.89,5,1424.69,802.05,622.64,PayPal,Standard,Completed
O0000357,U001497,S0007490,P000229,2025-07-15,1,70.39,20,56.31,34.54,21.77,Debit Card,Express,Completed
O0000358,U000852,S0001488,P000011,2025-08-19,4,149.63,25,448.89,294.16,154.73,PayPal,Same Day,Cancelled
O0000359,U001888,S0005758,P000903,2025-09-27,2,70.51,0,141.02,93.48,47.54,Net Banking,Same Day,Completed
O0000360,U000655,S0007484,P000768,2024-03-28,2,40.18,15,68.31,56.02,12.29,UPI,Express,Completed
O0000361,U000255,S0001337,P000216,2024-04-18,3,326.64,25,734.94,586.59,148.35,Debit Card,Standard,Completed
O0000362,U000352,S0007980,P000432,2024-05-21,5,274.49,15,1166.58,909.8,256.78,Debit Card,Express,Completed
O0000363,U001431,S0001578,P000151,2024-01-01,4,48.27,0,193.08,126.2,66.88,Net Banking,Express,Completed
O0000364,U000511,S0002357,P000886,2025-09-16,4,149.48,0,597.92,383.52,214.4,UPI,Same Day,Returned
O0000365,U001170,S0008448,P000830,2025-08-06,1,1563.76,0,1563.76,895.39,668.37,PayPal,Standard,Cancelled
O0000366,U001476,S0006517,P000485,2025-06-30,4,71.82,25,215.46,154.64,60.82,Net Banking,Same Day,Completed
O0000367,U001914,S0003181,P000334,2025-04-08,2,381.6,0,763.2,400.64,362.56,UPI,Standard,Completed
O0000368,U000052,S0000467,P000443,2025-06-05,1,43.67,0,43.67,27.6,16.07,Net Banking,Standard,Completed
O0000369,U001093,S0002862,P000414,2024-03-04,4,135.45,10,487.62,334.36,153.26,PayPal,Same Day,Returned
O0000370,U000824,S0007120,P000334,2024-10-13,1,381.6,15,324.36,200.32,124.04,UPI,Standard,Completed
O0000371,U001216,S0000508,P000635,2025-04-29,3,20.81,5,59.31,41.85,17.46,Net Banking,Express,Completed
O0000372,U000966,S0001026,P000574,2024-03-04,1,139.09,5,132.14,103.64,28.5,UPI,Express,Completed
O0000373,U000986,S0003249,P000030,2024-12-11,1,154.84,15,131.61,75.76,55.85,Debit Card,Express,Completed
O0000374,U000586,S0001386,P000578,2025-07-19,4,274.01,15,931.63,755.12,176.51,Net Banking,Standard,Completed
O0000375,U000624,S0002246,P000769,2025-04-26,1,781.26,15,664.07,406.76,257.31,Net Banking,Express,Returned
O0000376,U000097,S0003722,P000764,2025-12-22,3,214.94,10,580.34,363.15,217.19,Credit Card,Express,Returned
O0000377,U000310,S0003820,P000081,2025-04-24,4,179.67,0,718.68,474.96,243.72,Net Banking,Standard,Returned
O0000378,U000660,S0002506,P000597,2024-02-29,3,119.53,15,304.8,194.52,110.28,Credit Card,Standard,Completed
O0000379,U001722,S0002144,P000070,2024-10-27,1,41.64,0,41.64,28.21,13.43,PayPal,Same Day,Returned
O0000380,U001798,S0003062,P000852,2024-07-10,4,557.81,15,1896.55,1376.08,520.47,Debit Card,Express,Completed
O0000381,U001694,S0001557,P000687,2025-06-06,2,357.63,0,715.26,428.36,286.9,UPI,Same Day,Completed
O0000382,U000133,S0001360,P000883,2024-06-10,1,69.08,10,62.17,37.18,24.99,PayPal,Same Day,Completed
O0000383,U001957,S0007764,P000360,2024-02-16,3,131.29,25,295.4,235.02,60.38,PayPal,Express,Completed
O0000384,U001239,S0002998,P000001,2025-07-01,3,59.07,20,141.77,85.2,56.57,PayPal,Express,Returned
O0000385,U000565,S0004812,P000885,2024-03-31,5,414.69,30,1451.41,1243.2,208.21,Debit Card,Express,Completed
O0000386,U000703,S0001843,P000440,2025-05-22,1,112.88,30,79.02,53.76,25.26,Net Banking,Same Day,Completed
O0000387,U000348,S0001452,P000962,2024-11-02,4,11.58,10,41.69,22.08,19.61,Net Banking,Same Day,Returned
O0000388,U001271,S0006321,P000413,2024-03-21,5,122.18,25,458.18,357.05,101.13,Credit Card,Same Day,Cancelled
O0000389,U001520,S0001214,P000858,2024-06-09,2,747.85,10,1346.13,1056.92,289.21,PayPal,Express,Completed
O0000390,U001079,S0000374,P000980,2025-04-19,1,18.95,5,18.0,13.29,4.71,Debit Card,Standard,Completed
O0000391,U001550,S0006296,P000264,2024-09-20,4,2267.67,5,8617.15,6545.08,2072.07,Net Banking,Same Day,Completed
O0000392,U000837,S0009860,P000698,2025-01-19,4,38.41,15,130.59,100.08,30.51,PayPal,Standard,Cancelled
O0000393,U001909,S0007903,P000007,2025-12-09,3,61.08,0,183.24,102.81,80.43,Debit Card,Standard,Completed
O0000394,U001260,S0006261,P000459,2024-08-22,1,147.28,10,132.55,80.59,51.96,Net Banking,Same Day,Completed
O0000395,U000652,S0003562,P000726,2024-01-10,3,185.36,5,528.28,267.21,261.07,Debit Card,Express,Returned
O0000396,U001898,S0007568,P000870,2024-11-23,4,345.49,15,1174.67,922.32,252.35,Credit Card,Standard,Cancelled
O0000397,U001558,S0005476,P000665,2025-05-23,3,32.14,20,77.14,65.4,11.74,UPI,Standard,Returned
O0000398,U001761,S0003501,P000279,2025-02-10,5,37.86,0,189.3,124.75,64.55,PayPal,Same Day,Completed
O0000399,U000280,S0000127,P000308,2025-05-02,5,224.4,20,897.6,623.25,274.35,UPI,Standard,Completed
O0000400,U001353,S0008677,P000853,2025-11-19,3,208.23,30,437.28,347.25,90.03,Debit Card,Express,Returned
O0000401,U001642,S0000087,P000343,2024-09-12,1,20.89,30,14.62,10.91,3.71,PayPal,Same Day,Cancelled
O0000402,U001531,S0008598,P000662,2025-09-08,3,2326.42,10,6281.33,4620.42,1660.91,Debit Card,Express,Completed
O0000403,U001762,S0002328,P000788,2025-10-15,1,117.59,25,88.19,75.16,13.03,PayPal,Standard,Completed
O0000404,U000646,S0005508,P000090,2025-05-08,1,37.86,5,35.97,24.97,11.0,UPI,Same Day,Completed
O0000405,U001477,S0005324,P000205,2025-07-19,2,623.07,30,872.3,702.9,169.4,Debit Card,Standard,Returned
O0000406,U001073,S0005349,P000163,2024-08-18,4,51.64,25,154.92,133.24,21.68,Credit Card,Standard,Completed
O0000407,U001782,S0009247,P000710,2024-06-22,1,234.11,0,234.11,147.4,86.71,PayPal,Standard,Returned
O0000408,U000252,S0000895,P000184,2025-01-21,3,64.28,25,144.63,88.29,56.34,Net Banking,Express,Completed
O0000409,U000576,S0002062,P000269,2024-11-10,4,98.61,5,374.72,292.0,82.72,PayPal,Same Day,Returned
O0000410,U001926,S0004409,P000731,2024-05-29,2,102.2,15,173.74,122.52,51.22,Debit Card,Same Day,Completed
O0000411,U001144,S0004856,P000675,2024-10-04,4,1170.48,20,3745.54,2419.24,1326.3,UPI,Same Day,Completed
O0000412,U001573,S0003530,P000977,2025-02-25,4,14.35,10,51.66,36.88,14.78,Debit Card,Express,Completed
O0000413,U001684,S0001907,P000614,2024-11-15,3,48.78,5,139.02,84.96,54.06,Credit Card,Standard,Returned
O0000414,U001283,S0006630,P000178,2025-12-12,4,196.84,5,747.99,440.84,307.15,Net Banking,Same Day,Completed
O0000415,U001024,S0002426,P000035,2025-07-03,5,529.72,20,2118.88,1542.95,575.93,Credit Card,Express,Cancelled
O0000416,U001568,S0004007,P000260,2025-11-28,1,82.27,30,57.59,52.29,5.3,Net Banking,Standard,Completed
O0000417,U000572,S0001827,P000501,2025-11-12,2,96.47,0,192.94,119.1,73.84,Net Banking,Express,Completed
O0000418,U000747,S0006581,P000783,2024-12-20,5,24.9,5,118.27,83.35,34.92,PayPal,Same Day,Cancelled
O0000419,U001797,S0000034,P000500,2025-08-19,3,58.22,0,174.66,121.23,53.43,Debit Card,Express,Cancelled
O0000420,U000918,S0002308,P000313,2025-08-04,4,243.59,30,682.05,456.12,225.93,PayPal,Express,Returned
O0000421,U000481,S0003935,P000147,2025-01-07,3,35.93,5,102.4,75.39,27.01,Net Banking,Express,Completed
O0000422,U000831,S0007897,P000883,2025-08-12,5,69.08,5,328.13,185.9,142.23,Credit Card,Express,Returned
O0000423,U001909,S0005560,P000873,2024-05-15,5,957.97,20,3831.88,3558.65,273.23,Debit Card,Standard,Completed
O0000424,U001025,S0007004,P000629,2024-10-23,3,1354.76,15,3454.64,2401.05,1053.59,Net Banking,Standard,Completed
O0000425,U000743,S0002186,P000831,2025-10-16,1,2478.9,25,1859.18,1341.03,518.15,Credit Card,Standard,Cancelled
O0000426,U001558,S0005476,P000039,2025-05-23,3,33.69,5,96.02,46.65,49.37,Debit Card,Express,Completed
O0000427,U000093,S0008453,P000537,2025-04-14,3,73.05,15,186.28,133.2,53.08,PayPal,Express,Completed
O0000428,U001720,S0005441,P000557,2025-04-19,1,550.25,15,467.71,294.5,173.21,Net Banking,Express,Cancelled
